"MUNICIPIO","CTY","INDUSTRIA","NAICS","UNIDADES","EMPLEO PROMEDIO","SALARIO Total Municipio Segundo Trimestre 2022","Promedio"
"Trujillo Alto","139","Bienes Raíces, Renta o Arrendamiento ","53","26","158","1010055","6393"
"Trujillo Alto","139","Servicios Profesionales y Técnicos ","54","77","298","2620028","8802"
"Trujillo Alto","139","Gerencia de Companías y Empresas ","55","1","*","*","*"
"Trujillo Alto","139","Servicios Adm. y Desperdicios Sólidos","56","35","635","3313059","5217"
"Trujillo Alto","139","Servicios Educativos ","61","15","617 ","4019295 ","6511 "
"Trujillo Alto","139","Servicios de Salud y Asistencia Social ","62","88","3368","15114409","4487"
"Trujillo Alto","139","Arte, Entretenimiento y Recreación ","71","5","13","109888","8453"
"Trujillo Alto","139","Alojamiento y Servicios de Alimentos ","72","53","566","2326753","4111"
"Trujillo Alto","139","Otros Servicios Excepto Adm. Pública ","81","45","151","731951","4858"
"Trujillo Alto","139","Administración Pública ","92","12","648 ","3408849 ","5263 "
"Trujillo Alto","139","Otros (Establecimientos no Clasificados) ","99","0","0","0","0"
"Utuado","141","Total Municipio Segundo Trimestre 2022 ","","299","3679","20492702","5570"
"Utuado","141","Agricultura, Bosque, Pesca y Caza","11","61","176","439930","2500"
"Utuado","141","Mineria","21","0","0","0","0"
"Utuado","141","Electricidad, Agua y Gas ","22","3","111","1167741","10520"
"Utuado","141","Construcción ","23","14","72","275122","3839"
"Utuado","141","Manufactura","31-33","15","80","272084","3387"
"Utuado","141","Alimentos","311","7","62","220248","3552"
"Utuado","141","Productos de Tabaco y Bebidas","312","1","*","*","*"
"Utuado","141","Textiles ","313","0","0","0","0"
"Utuado","141","Productos Textiles Excepto Ropa","314","0","0","0","0"
"Utuado","141","Ropa ","315","1","*","*","*"
"Utuado","141","Cuero y Productos Relacionados ","316","0","0","0","0"
"Utuado","141","Productos de Madera","321","1","*","*","*"
"Utuado","141","Papel","322","1","*","*","*"
"Utuado","141","Imprenta e Industrias Relacionadas ","323","0","0","0","0"
"Utuado","141","Productos de Petróleo y Carbón ","324","0","0","0","0"
"Utuado","141","Productos Químicos ","325","0","0","0","0"
"Utuado","141","Productos de Goma y Plásticos","326","0","0","0","0"
"Utuado","141","Productos Minerales no Metálicos ","327","1","*","*","*"
"Utuado","141","Industrias de Materiales Primarios ","331","0","0","0","0"
"Utuado","141","Productos de Metal ","332","2","*","*","*"
"Utuado","141","Maquinaria ","333","1","*","*","*"
"Utuado","141","Computadora y Productos Electrónicos","334","0","0","0","0"
"Utuado","141","Equipo y Aparatos Eléctricos ","335","0","0","0","0"
"Utuado","141","Equipo de Transportación ","336","0","0","0","0"
"Utuado","141","Muebles y Productos Relacionados ","337","0","0","0","0"
"Utuado","141","Industrias Manufactureras Misceláneas","339","0","0","0","0"
"Utuado","141","Comercio al por Mayor","42","7","35","200887","5740"
"Utuado","141","Comercio al Detal","44-45","53","538","2248168","4179"
"Utuado","141","Transportación y Almacenamiento ","48-49","7","16","40183","2511"
"Utuado","141","Información","51","5","38","213832","5578"
"Utuado","141","Finanzas y Seguros ","52","7","54","417131","7677"
"Utuado","141","Bienes Raíces, Renta o Arrendamiento ","53","7","20","182022","9101"
"Utuado","141","Servicios Profesionales y Técnicos ","54","19","40","316010","7967"
"Utuado","141","Gerencia de Companías y Empresas ","55","0","0","0","0"
"Utuado","141","Servicios Adm. y Desperdicios Sólidos","56","5","21","88402","4278"
"Utuado","141","Servicios Educativos ","61","4","678 ","5089308 ","7503 "
"Utuado","141","Servicios de Salud y Asistencia Social ","62","39","438","2223839","5077"
"Utuado","141","Arte, Entretenimiento y Recreación ","71","3","9","27034","3004"
"Utuado","141","Alojamiento y Servicios de Alimentos ","72","23","211","636912","3023"
"Utuado","141","Otros Servicios Excepto Adm. Pública ","81","9","21","73180","3541"
"Utuado","141","Administración Pública ","92","18","1009 ","5896717 ","5842 "
"Utuado","141","Otros (Establecimientos no Clasificados) ","99","0","0","0","0"
"Vega Alta","143","Total Municipio Segundo Trimestre 2022 ","","335","4056","26923615","6637"
"Vega Alta","143","Agricultura, Bosque, Pesca y Caza","11","2","*","*","*"
"Vega Alta","143","Mineria","21","1","*","*","*"
"Vega Alta","143","Electricidad, Agua y Gas ","22","1","*","*","*"
"Vega Alta","143","Construcción ","23","21","204","1282230","6285"
"Vega Alta","143","Manufactura","31-33","15","202","1344112","6643"
"Vega Alta","143","Alimentos","311","5","30","189665","6322"
"Vega Alta","143","Productos de Tabaco y Bebidas","312","2","*","*","*"
"Vega Alta","143","Textiles ","313","0","0","0","0"
"Vega Alta","143","Productos Textiles Excepto Ropa","314","0","0","0","0"
"Vega Alta","143","Ropa ","315","1","*","*","*"
"Vega Alta","143","Cuero y Productos Relacionados ","316","0","0","0","0"
"Vega Alta","143","Productos de Madera","321","1","*","*","*"
"Vega Alta","143","Papel","322","0","0","0","0"
"Vega Alta","143","Imprenta e Industrias Relacionadas ","323","0","0","0","0"
"Vega Alta","143","Productos de Petróleo y Carbón ","324","0","0","0","0"
"Vega Alta","143","Productos Químicos ","325","1","*","*","*"
"Vega Alta","143","Productos de Goma y Plásticos","326","1","*","*","*"
"Vega Alta","143","Productos Minerales no Metálicos ","327","1","*","*","*"
"Vega Alta","143","Industrias de Materiales Primarios ","331","0","0","0","0"
"Vega Alta","143","Productos de Metal ","332","1","*","*","*"
"Vega Alta","143","Maquinaria ","333","0","0","0","0"
"Vega Alta","143","Computadora y Productos Electrónicos","334","0","0","0","0"
"Vega Alta","143","Equipo y Aparatos Eléctricos ","335","1","*","*","*"
"Vega Alta","143","Equipo de Transportación ","336","0","0","0","0"
"Vega Alta","143","Muebles y Productos Relacionados ","337","0","0","0","0"
"Vega Alta","143","Industrias Manufactureras Misceláneas","339","1","*","*","*"
"Vega Alta","143","Comercio al por Mayor","42","13","309","3292281","10666"
"Vega Alta","143","Comercio al Detal","44-45","87","833","3841346","4610"
"Vega Alta","143","Transportación y Almacenamiento ","48-49","8","76","651138","8568"
"Vega Alta","143","Información","51","4","88","643954","7318"
"Vega Alta","143","Finanzas y Seguros ","52","12","123","1208286","9797"
"Vega Alta","143","Bienes Raíces, Renta o Arrendamiento ","53","8","28","174352","6227"
"Vega Alta","143","Servicios Profesionales y Técnicos ","54","34","84","982630","11698"
"Vega Alta","143","Gerencia de Companías y Empresas ","55","0","0","0","0"
"Vega Alta","143","Servicios Adm. y Desperdicios Sólidos","56","11","144","627906","4360"
"Vega Alta","143","Servicios Educativos ","61","3","484 ","3452674 ","7134 "
"Vega Alta","143","Servicios de Salud y Asistencia Social ","62","62","597","3848613","6450"
"Vega Alta","143","Arte, Entretenimiento y Recreación ","71","1","*","*","*"
"Vega Alta","143","Alojamiento y Servicios de Alimentos ","72","32","290","1017716","3509"
"Vega Alta","143","Otros Servicios Excepto Adm. Pública ","81","10","128","1354818","10585"
"Vega Alta","143","Administración Pública ","92","10","399 ","2098117 ","5258 "
"Vega Alta","143","Otros (Establecimientos no Clasificados) ","99","0","0","0","0"
"Vega Baja","145","Total Municipio Segundo Trimestre 2022 ","","511","8189","59831687","7307"
"Vega Baja","145","Agricultura, Bosque, Pesca y Caza","11","10","56","155282","2773"
"Vega Baja","145","Mineria","21","0","0","0","0"
"Vega Baja","145","Electricidad, Agua y Gas ","22","2","*","*","*"
"Vega Baja","145","Construcción ","23","34","226","1302213","5762"
"Vega Baja","145","Manufactura","31-33","28","1534","13096849","8536"
"Vega Baja","145","Alimentos","311","7","190","1179364","6218"
"Vega Baja","145","Productos de Tabaco y Bebidas","312","0","0","0","0"
"Vega Baja","145","Textiles ","313","0","0","0","0"
"Vega Baja","145","Productos Textiles Excepto Ropa","314","1","*","*","*"
"Vega Baja","145","Ropa ","315","2","*","*","*"
"Vega Baja","145","Cuero y Productos Relacionados ","316","0","0","0","0"
"Vega Baja","145","Productos de Madera","321","0","0","0","0"
"Vega Baja","145","Papel","322","0","0","0","0"
"Vega Baja","145","Imprenta e Industrias Relacionadas ","323","1","*","*","*"
"Vega Baja","145","Productos de Petróleo y Carbón ","324","0","0","0","0"
"Vega Baja","145","Productos Químicos ","325","2","*","*","*"
"Vega Baja","145","Productos de Goma y Plásticos","326","0","0","0","0"
"Vega Baja","145","Productos Minerales no Metálicos ","327","4","83","505285","6112"
"Vega Baja","145","Industrias de Materiales Primarios ","331","0","0","0","0"
"Vega Baja","145","Productos de Metal ","332","3","*","*","*"
"Vega Baja","145","Maquinaria ","333","0","0","0","0"
"Vega Baja","145","Computadora y Productos Electrónicos","334","0","0","0","0"
"Vega Baja","145","Equipo y Aparatos Eléctricos ","335","2","*","*","*"
"Vega Baja","145","Equipo de Transportación ","336","0","0","0","0"
"Vega Baja","145","Muebles y Productos Relacionados ","337","3","13","98323","7563"
"Vega Baja","145","Industrias Manufactureras Misceláneas","339","3","*","*","*"
"Vega Baja","145","Comercio al por Mayor","42","25","252","1981495","7863"
"Vega Baja","145","Comercio al Detal","44-45","130","1388","6644406","4788"
"Vega Baja","145","Transportación y Almacenamiento ","48-49","7","*","*","*"
"Vega Baja","145","Información","51","5","45","630301","14111"
"Vega Baja","145","Finanzas y Seguros ","52","14","105","762504","7262"
"Vega Baja","145","Bienes Raíces, Renta o Arrendamiento ","53","6","21","143486","6726"
"Vega Baja","145","Servicios Profesionales y Técnicos ","54","33","146","1128133","7727"
"Vega Baja","145","Gerencia de Companías y Empresas ","55","1","*","*","*"
"Vega Baja","145","Servicios Adm. y Desperdicios Sólidos","56","18","167","1031563","6177"
"Vega Baja","145","Servicios Educativos ","61","10","719 ","4687945 ","6517 "
"Vega Baja","145","Servicios de Salud y Asistencia Social ","62","93","1064","8285523","7787"
"Vega Baja","145","Arte, Entretenimiento y Recreación ","71","3","19","73558","3941"
"Vega Baja","145","Alojamiento y Servicios de Alimentos ","72","50","584","2116542","3626"
"Vega Baja","145","Otros Servicios Excepto Adm. Pública ","81","28","85","463308","5429"
"Vega Baja","145","Administración Pública ","92","14","853 ","4408156 ","5166 "
"Vega Baja","145","Otros (Establecimientos no Clasificados) ","99","0","0","0","0"
"Vieques","147","Total Municipio Segundo Trimestre 2022 ","","126","1406","8530799","6067"
"Vieques","147","Agricultura, Bosque, Pesca y Caza","11","0","0","0","0"
"Vieques","147","Mineria","21","0","0","0","0"
"Vieques","147","Electricidad, Agua y Gas ","22","2","*","*","*"
"Vieques","147","Construcción ","23","6","46","274408","5965"
"Vieques","147","Manufactura","31-33","2","*","*","*"
"Vieques","147","Alimentos","311","1","*","*","*"
"Vieques","147","Productos de Tabaco y Bebidas","312","1","*","*","*"
"Vieques","147","Textiles ","313","0","0","0","0"
"Vieques","147","Productos Textiles Excepto Ropa","314","0","0","0","0"
"Vieques","147","Ropa ","315","0","0","0","0"
"Vieques","147","Cuero y Productos Relacionados ","316","0","0","0","0"
"Vieques","147","Productos de Madera","321","0","0","0","0"
"Vieques","147","Papel","322","0","0","0","0"
"Vieques","147","Imprenta e Industrias Relacionadas ","323","0","0","0","0"
"Vieques","147","Productos de Petróleo y Carbón ","324","0","0","0","0"
"Vieques","147","Productos Químicos ","325","0","0","0","0"
"Vieques","147","Productos de Goma y Plásticos","326","0","0","0","0"
"Vieques","147","Productos Minerales no Metálicos ","327","0","0","0","0"
"Vieques","147","Industrias de Materiales Primarios ","331","0","0","0","0"
"Vieques","147","Productos de Metal ","332","0","0","0","0"
"Vieques","147","Maquinaria ","333","0","0","0","0"
"Vieques","147","Computadora y Productos Electrónicos","334","0","0","0","0"
"Vieques","147","Equipo y Aparatos Eléctricos ","335","0","0","0","0"
"Vieques","147","Equipo de Transportación ","336","0","0","0","0"
"Vieques","147","Muebles y Productos Relacionados ","337","0","0","0","0"
"Vieques","147","Industrias Manufactureras Misceláneas","339","0","0","0","0"
"Vieques","147","Comercio al por Mayor","42","2","*","*","*"
"Vieques","147","Comercio al Detal","44-45","21","158","708158","4473"
"Vieques","147","Transportación y Almacenamiento ","48-49","5","29","243575","8497"
"Vieques","147","Información","51","2","*","*","*"
"Vieques","147","Finanzas y Seguros ","52","2","*","*","*"
"Vieques","147","Bienes Raíces, Renta o Arrendamiento ","53","7","59","279639","4740"
"Vieques","147","Servicios Profesionales y Técnicos ","54","6","13","82604","6354"
"Vieques","147","Gerencia de Companías y Empresas ","55","0","0","0","0"
"Vieques","147","Servicios Adm. y Desperdicios Sólidos","56","5","*","*","*"
"Vieques","147","Servicios Educativos ","61","2","154 ","1037500 ","6737 "
"Vieques","147","Servicios de Salud y Asistencia Social ","62","5","16","72390","4432"
"Vieques","147","Arte, Entretenimiento y Recreación ","71","3","18","113323","6415"
"Vieques","147","Alojamiento y Servicios de Alimentos ","72","40","366","1632665","4465"
"Vieques","147","Otros Servicios Excepto Adm. Pública ","81","4","16","61059","3816"
"Vieques","147","Administración Pública ","92","12","384 ","1998019 ","5199 "
"Vieques","147","Otros (Establecimientos no Clasificados) ","99","0","0","0","0"
"Villalba","149","Total Municipio Segundo Trimestre 2022 ","","163","3602","24655374","6844"
"Villalba","149","Agricultura, Bosque, Pesca y Caza","11","8","28","60216","2151"
"Villalba","149","Mineria","21","0","0","0","0"
"Villalba","149","Electricidad, Agua y Gas ","22","1","*","*","*"
"Villalba","149","Construcción ","23","14","176","840208","4783"
"Villalba","149","Manufactura","31-33","11","33","83133","2545"
"Villalba","149","Alimentos","311","6","30","69665","2348"
"Villalba","149","Productos de Tabaco y Bebidas","312","1","*","*","*"
"Villalba","149","Textiles ","313","0","0","0","0"
"Villalba","149","Productos Textiles Excepto Ropa","314","0","0","0","0"
"Villalba","149","Ropa ","315","1","*","*","*"
"Villalba","149","Cuero y Productos Relacionados ","316","0","0","0","0"
"Villalba","149","Productos de Madera","321","0","0","0","0"
"Villalba","149","Papel","322","0","0","0","0"
"Villalba","149","Imprenta e Industrias Relacionadas ","323","0","0","0","0"
"Villalba","149","Productos de Petróleo y Carbón ","324","0","0","0","0"
"Villalba","149","Productos Químicos ","325","0","0","0","0"
"Villalba","149","Productos de Goma y Plásticos","326","0","0","0","0"
"Villalba","149","Productos Minerales no Metálicos ","327","0","0","0","0"
"Villalba","149","Industrias de Materiales Primarios ","331","0","0","0","0"
"Villalba","149","Productos de Metal ","332","2","*","*","*"
"Villalba","149","Maquinaria ","333","0","0","0","0"
"Villalba","149","Computadora y Productos Electrónicos","334","1","*","*","*"
"Villalba","149","Equipo y Aparatos Eléctricos ","335","0","0","0","0"
"Villalba","149","Equipo de Transportación ","336","0","0","0","0"
"Villalba","149","Muebles y Productos Relacionados ","337","0","0","0","0"
"Villalba","149","Industrias Manufactureras Misceláneas","339","0","0","0","0"
"Villalba","149","Comercio al por Mayor","42","1","*","*","*"
"Villalba","149","Comercio al Detal","44-45","39","312","1564820","5015"
"Villalba","149","Transportación y Almacenamiento ","48-49","5","16","58552","3660"
