MUNICIPIO,CTY,INDUSTRIA,NAICS,UNIDADES,EMPLEO PROMEDIO,SALRIO Total Municipio Segundo Trimestre 2019,Promedio
Vieques,147,Productos Químicos                       ,325,0,0,0,0
Vieques,147,Productos de Goma y Plásticos            ,326,0,0,0,0
Vieques,147,Productos Minerales no Metálicos         ,327,0,0,0,0
Vieques,147,Industrias de Materiales Primarios       ,331,0,0,0,0
Vieques,147,Productos de Metal                       ,332,1,*,*,*
Vieques,147,Maquinaria                               ,333,0,0,0,0
Vieques,147,Computadora y Productos Electrónicos    ,334,0,0,0,0
Vieques,147,Equipo y Aparatos Eléctricos             ,335,1,*,*,*
Vieques,147,Equipo de Transportación                 ,336,0,0,0,0
Vieques,147,Muebles y Productos Relacionados         ,337,0,0,0,0
Vieques,147,Industrias Manufactureras Misceláneas    ,339,0,0,0,0
Vieques,147,Comercio al por Mayor                    ,42,1,*,*,*
Vieques,147,Comercio al Detal                        ,44-45,23,154,"631,110","4,107"
Vieques,147,Transportación y Almacenamiento           ,48-49,6,84,"646,715","7,669"
Vieques,147,Información                              ,51,2,*,*,*
Vieques,147,Finanzas y Seguros                       ,52,2,*,*,*
Vieques,147,"Bienes Raíces, Renta o Arrendamiento     ",53,6,39,"176,850","4,574"
Vieques,147,Servicios Profesionales y Técnicos       ,54,6,10,"84,462","8,446"
Vieques,147,Gerencia de Companías y Empresas         ,55,0,0,0,0
Vieques,147,Servicios Adm. y Desperdicios Sólidos    ,56,5,74,"1,524,864","20,606"
Vieques,147,Servicios Educativos                     ,61,1,154,945949,6129
Vieques,147,Servicios de Salud y Asistencia Social   ,62,5,13,"75,058","5,774"
Vieques,147,"Arte, Entretenimiento y Recreación       ",71,3,15,"102,032","6,802"
Vieques,147,Alojamiento y Servicios de Alimentos     ,72,33,261,"1,012,330","3,879"
Vieques,147,Otros Servicios Excepto Adm. Pública     ,81,3,17,"67,517","3,895"
Vieques,147,Administración Pública                   ,92,14,378,2120209,5604
Vieques,147,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Villalba,149,Total Municipio Segundo Trimestre 2021 ,,150,"3,291","21,388,256","6,498"
Villalba,149,"Agricultura, Bosque, Pesca y Caza        ",11,9,31,"48,499","1,564"
Villalba,149,Mineria                                  ,21,0,0,0,0
Villalba,149,"Electricidad, Agua y Gas                 ",22,1,*,*,*
Villalba,149,Construcción                             ,23,7,75,"270,412","3,622"
Villalba,149,Manufactura                              ,31-33,10,*,*,*
Villalba,149,Alimentos                                ,311,5,21,"36,893","1,729"
Villalba,149,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Villalba,149,Textiles                                 ,313,0,0,0,0
Villalba,149,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Villalba,149,Ropa                                     ,315,1,*,*,*
Villalba,149,Cuero y Productos Relacionados           ,316,0,0,0,0
Villalba,149,Productos de Madera                      ,321,0,0,0,0
Villalba,149,Papel                                    ,322,0,0,0,0
Villalba,149,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Villalba,149,Productos de Petróleo y Carbón           ,324,0,0,0,0
Villalba,149,Productos Químicos                       ,325,0,0,0,0
Villalba,149,Productos de Goma y Plásticos            ,326,0,0,0,0
Villalba,149,Productos Minerales no Metálicos         ,327,0,0,0,0
Villalba,149,Industrias de Materiales Primarios       ,331,0,0,0,0
Villalba,149,Productos de Metal                       ,332,2,*,*,*
Villalba,149,Maquinaria                               ,333,0,0,0,0
Villalba,149,Computadora y Productos Electrónicos    ,334,1,*,*,*
Villalba,149,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Villalba,149,Equipo de Transportación                 ,336,0,0,0,0
Villalba,149,Muebles y Productos Relacionados         ,337,1,*,*,*
Villalba,149,Industrias Manufactureras Misceláneas    ,339,0,0,0,0
Villalba,149,Comercio al por Mayor                    ,42,1,*,*,*
Villalba,149,Comercio al Detal                        ,44-45,35,268,"1,207,620","4,500"
Villalba,149,Transportación y Almacenamiento           ,48-49,5,17,"204,507","12,030"
Villalba,149,Información                              ,51,0,0,0,0
Villalba,149,Finanzas y Seguros                       ,52,3,64,"366,464","5,726"
Villalba,149,"Bienes Raíces, Renta o Arrendamiento     ",53,3,7,"29,157","4,165"
Villalba,149,Servicios Profesionales y Técnicos       ,54,6,18,"146,848","8,158"
Villalba,149,Gerencia de Companías y Empresas         ,55,1,*,*,*
Villalba,149,Servicios Adm. y Desperdicios Sólidos    ,56,1,*,*,*
Villalba,149,Servicios Educativos                     ,61,2,479,3133795,6547
Villalba,149,Servicios de Salud y Asistencia Social   ,62,30,154,"893,125","5,800"
Villalba,149,"Arte, Entretenimiento y Recreación       ",71,0,0,0,0
Villalba,149,Alojamiento y Servicios de Alimentos     ,72,16,125,"358,043","2,872"
Villalba,149,Otros Servicios Excepto Adm. Pública     ,81,10,24,"55,950","2,364"
Villalba,149,Administración Pública                   ,92,10,778,3728596,4790
Villalba,149,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Yabucoa,151,Total Municipio Segundo Trimestre 2021 ,,199,"2,557","13,551,633","5,301"
Yabucoa,151,"Agricultura, Bosque, Pesca y Caza        ",11,20,39,"73,629","1,888"
Yabucoa,151,Mineria                                  ,21,1,*,*,*
Yabucoa,151,"Electricidad, Agua y Gas                 ",22,4,17,"129,354","7,609"
Yabucoa,151,Construcción                             ,23,11,55,"299,878","5,452"
Yabucoa,151,Manufactura                              ,31-33,10,211,"1,120,320","5,301"
Yabucoa,151,Alimentos                                ,311,4,12,"30,947","2,579"
Yabucoa,151,Productos de Tabaco y Bebidas            ,312,1,*,*,*
Yabucoa,151,Textiles                                 ,313,0,0,0,0
Yabucoa,151,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Yabucoa,151,Ropa                                     ,315,1,*,*,*
Yabucoa,151,Cuero y Productos Relacionados           ,316,0,0,0,0
Yabucoa,151,Productos de Madera                      ,321,0,0,0,0
Yabucoa,151,Papel                                    ,322,0,0,0,0
Yabucoa,151,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Yabucoa,151,Productos de Petróleo y Carbón           ,324,1,*,*,*
Yabucoa,151,Productos Químicos                       ,325,0,0,0,0
Yabucoa,151,Productos de Goma y Plásticos            ,326,1,*,*,*
Yabucoa,151,Productos Minerales no Metálicos         ,327,0,0,0,0
Yabucoa,151,Industrias de Materiales Primarios       ,331,0,0,0,0
Yabucoa,151,Productos de Metal                       ,332,0,0,0,0
Yabucoa,151,Maquinaria                               ,333,1,*,*,*
Yabucoa,151,Computadora y Productos Electrónicos    ,334,0,0,0,0
Yabucoa,151,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Yabucoa,151,Equipo de Transportación                 ,336,0,0,0,0
Yabucoa,151,Muebles y Productos Relacionados         ,337,1,*,*,*
Yabucoa,151,Industrias Manufactureras Misceláneas    ,339,0,0,0,0
Yabucoa,151,Comercio al por Mayor                    ,42,8,42,"801,264","19,078"
Yabucoa,151,Comercio al Detal                        ,44-45,46,472,"2,132,395","4,518"
Yabucoa,151,Transportación y Almacenamiento           ,48-49,2,*,*,*
Yabucoa,151,Información                              ,51,0,0,0,0
Yabucoa,151,Finanzas y Seguros                       ,52,6,55,"323,460","5,881"
Yabucoa,151,"Bienes Raíces, Renta o Arrendamiento     ",53,2,*,*,*
Yabucoa,151,Servicios Profesionales y Técnicos       ,54,7,12,"52,627","4,386"
Yabucoa,151,Gerencia de Companías y Empresas         ,55,0,0,0,0
Yabucoa,151,Servicios Adm. y Desperdicios Sólidos    ,56,2,*,*,*
Yabucoa,151,Servicios Educativos                     ,61,3,470,3174537,6754
Yabucoa,151,Servicios de Salud y Asistencia Social   ,62,34,252,"1,566,628","6,209"
Yabucoa,151,"Arte, Entretenimiento y Recreación       ",71,1,*,*,*
Yabucoa,151,Alojamiento y Servicios de Alimentos     ,72,20,153,"409,226","2,675"
Yabucoa,151,Otros Servicios Excepto Adm. Pública     ,81,12,27,"115,501","4,226"
Yabucoa,151,Administración Pública                   ,92,10,685,2873210,4194
Yabucoa,151,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Yauco,153,Total Municipio Segundo Trimestre 2021 ,,420,"6,059","31,332,213","5,171"
Yauco,153,"Agricultura, Bosque, Pesca y Caza        ",11,41,243,"575,592","2,369"
Yauco,153,Mineria                                  ,21,0,0,0,0
Yauco,153,"Electricidad, Agua y Gas                 ",22,5,205,"1,697,822","8,282"
Yauco,153,Construcción                             ,23,11,80,"367,124","4,608"
Yauco,153,Manufactura                              ,31-33,20,"1,214","8,169,753","6,728"
Yauco,153,Alimentos                                ,311,10,218,"1,186,280","5,442"
Yauco,153,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Yauco,153,Textiles                                 ,313,0,0,0,0
Yauco,153,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Yauco,153,Ropa                                     ,315,0,0,0,0
Yauco,153,Cuero y Productos Relacionados           ,316,0,0,0,0
Yauco,153,Productos de Madera                      ,321,0,0,0,0
Yauco,153,Papel                                    ,322,0,0,0,0
Yauco,153,Imprenta e Industrias Relacionadas       ,323,2,*,*,*
Yauco,153,Productos de Petróleo y Carbón           ,324,0,0,0,0
Yauco,153,Productos Químicos                       ,325,0,0,0,0
Yauco,153,Productos de Goma y Plásticos            ,326,1,*,*,*
Yauco,153,Productos Minerales no Metálicos         ,327,1,*,*,*
Yauco,153,Industrias de Materiales Primarios       ,331,0,0,0,0
Yauco,153,Productos de Metal                       ,332,1,*,*,*
Yauco,153,Maquinaria                               ,333,0,0,0,0
Yauco,153,Computadora y Productos Electrónicos    ,334,0,0,0,0
Yauco,153,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Yauco,153,Equipo de Transportación                 ,336,0,0,0,0
Yauco,153,Muebles y Productos Relacionados         ,337,4,20,"31,577","1,579"
Yauco,153,Industrias Manufactureras Misceláneas    ,339,1,*,*,*
Yauco,153,Comercio al por Mayor                    ,42,6,49,"149,649","3,054"
Yauco,153,Comercio al Detal                        ,44-45,102,"1,119","4,500,409","4,021"
Yauco,153,Transportación y Almacenamiento           ,48-49,6,30,"426,250","14,368"
Yauco,153,Información                              ,51,2,*,*,*
Yauco,153,Finanzas y Seguros                       ,52,15,144,"1,129,818","7,864"
Yauco,153,"Bienes Raíces, Renta o Arrendamiento     ",53,12,42,"283,739","6,756"
Yauco,153,Servicios Profesionales y Técnicos       ,54,23,51,"231,739","4,574"
Yauco,153,Gerencia de Companías y Empresas         ,55,0,0,0,0
Yauco,153,Servicios Adm. y Desperdicios Sólidos    ,56,12,74,"250,248","3,382"
Yauco,153,Servicios Educativos                     ,61,5,703,4575003,6511
Yauco,153,Servicios de Salud y Asistencia Social   ,62,78,656,"3,881,384","5,920"
Yauco,153,"Arte, Entretenimiento y Recreación       ",71,3,14,"21,609","1,544"
Yauco,153,Alojamiento y Servicios de Alimentos     ,72,44,695,"1,754,117","2,525"
Yauco,153,Otros Servicios Excepto Adm. Pública     ,81,23,50,"156,898","3,159"
Yauco,153,Administración Pública                   ,92,12,680,3005153,4419
Yauco,153,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Multi Municipio,995,Total Municipio Segundo Trimestre 2021 ,,192,"1,807","25,078,567","13,881"
Multi Municipio,995,"Agricultura, Bosque, Pesca y Caza        ",11,0,0,0,0
Multi Municipio,995,Mineria                                  ,21,0,0,0,0
Multi Municipio,995,"Electricidad, Agua y Gas                 ",22,1,*,*,*
Multi Municipio,995,Construcción                             ,23,1,*,*,*
Multi Municipio,995,Manufactura                              ,31-33,9,9,"156,816","18,094"
Multi Municipio,995,Alimentos                                ,311,0,0,0,0
Multi Municipio,995,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Multi Municipio,995,Textiles                                 ,313,0,0,0,0
Multi Municipio,995,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Multi Municipio,995,Ropa                                     ,315,0,0,0,0
Multi Municipio,995,Cuero y Productos Relacionados           ,316,0,0,0,0
Multi Municipio,995,Productos de Madera                      ,321,1,*,*,*
Multi Municipio,995,Papel                                    ,322,0,0,0,0
Multi Municipio,995,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Multi Municipio,995,Productos de Petróleo y Carbón           ,324,0,0,0,0
Multi Municipio,995,Productos Químicos                       ,325,4,3,"50,266","18,850"
Multi Municipio,995,Productos de Goma y Plásticos            ,326,0,0,0,0
Multi Municipio,995,Productos Minerales no Metálicos         ,327,1,*,*,*
Multi Municipio,995,Industrias de Materiales Primarios       ,331,0,0,0,0
Multi Municipio,995,Productos de Metal                       ,332,0,0,0,0
Multi Municipio,995,Maquinaria                               ,333,0,0,0,0
Multi Municipio,995,Computadora y Productos Electrónicos    ,334,2,*,*,*
Multi Municipio,995,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Multi Municipio,995,Equipo de Transportación                 ,336,0,0,0,0
Multi Municipio,995,Muebles y Productos Relacionados         ,337,0,0,0,0
Multi Municipio,995,Industrias Manufactureras Misceláneas    ,339,1,*,*,*
Multi Municipio,995,Comercio al por Mayor                    ,42,49,170,"4,314,314","25,378"
Multi Municipio,995,Comercio al Detal                        ,44-45,21,196,"2,178,008","11,131"
Multi Municipio,995,Transportación y Almacenamiento           ,48-49,2,*,*,*
Multi Municipio,995,Información                              ,51,12,417,"2,551,483","6,119"
Multi Municipio,995,Finanzas y Seguros                       ,52,3,2,"180,423","90,212"
Multi Municipio,995,"Bienes Raíces, Renta o Arrendamiento     ",53,1,*,*,*
Multi Municipio,995,Servicios Profesionales y Técnicos       ,54,20,205,"2,114,494","10,315"
Multi Municipio,995,Gerencia de Companías y Empresas         ,55,3,10,"342,645","34,265"
Multi Municipio,995,Servicios Adm. y Desperdicios Sólidos    ,56,16,112,"1,644,064","14,679"
Multi Municipio,995,Servicios Educativos                     ,61,6,31,136169,4393
Multi Municipio,995,Servicios de Salud y Asistencia Social   ,62,11,*,*,*
Multi Municipio,995,"Arte, Entretenimiento y Recreación       ",71,5,10,"114,043","11,798"
Multi Municipio,995,Alojamiento y Servicios de Alimentos     ,72,4,*,*,*
Multi Municipio,995,Otros Servicios Excepto Adm. Pública     ,81,8,14,"442,992","30,906"
Multi Municipio,995,Administración Pública                   ,92,20,432,9302952,21535
Multi Municipio,995,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
No Codificado,999,Total Municipio Segundo Trimestre 2021 ,,6,23,"310,360","13,692"
No Codificado,999,"Agricultura, Bosque, Pesca y Caza        ",,0,0,0,0
No Codificado,999,Mineria                                  ,,0,0,0,0
No Codificado,999,"Electricidad, Agua y Gas                 ",,0,0,0,0
No Codificado,999,Construcción                             ,,0,0,0,0
No Codificado,999,Manufactura                              ,,0,0,0,0
No Codificado,999,Alimentos                                ,,0,0,0,0
No Codificado,999,Productos de Tabaco y Bebidas            ,,0,0,0,0
No Codificado,999,Textiles                                 ,,0,0,0,0
No Codificado,999,Productos Textiles Excepto Ropa          ,,0,0,0,0
No Codificado,999,Ropa                                     ,,0,0,0,0
No Codificado,999,Cuero y Productos Relacionados           ,,0,0,0,0
No Codificado,999,Productos de Madera                      ,,0,0,0,0
No Codificado,999,Papel                                    ,,0,0,0,0
No Codificado,999,Imprenta e Industrias Relacionadas       ,,0,0,0,0
No Codificado,999,Productos de Petróleo y Carbón           ,,0,0,0,0
No Codificado,999,Productos Químicos                       ,,0,0,0,0
No Codificado,999,Productos de Goma y Plásticos            ,,0,0,0,0
No Codificado,999,Productos Minerales no Metálicos         ,,0,0,0,0
No Codificado,999,Industrias de Materiales Primarios       ,,0,0,0,0
No Codificado,999,Productos de Metal                       ,,0,0,0,0
No Codificado,999,Maquinaria                               ,,0,0,0,0
No Codificado,999,Computadora y Productos Electrónicos    ,,0,0,0,0
No Codificado,999,Equipo y Aparatos Eléctricos             ,,0,0,0,0
No Codificado,999,Equipo de Transportación                 ,,0,0,0,0
