MUNICIPIO,CTY,INDUSTRIA,NAICS,UNIDADES, EMPLEO PROMEDIO , SALRIO Total Municipio Primer Trimestre 2021 , Promedio 
Vega Alta,143,Comercio al por Mayor                    ,42,14, 301 ," 2,843,564 "," 9,458 "
Vega Alta,143,Comercio al Detal                        ,44-45,83, 756 ," 3,270,252 "," 4,328 "
Vega Alta,143,Transportación y Almacenamiento           ,48-49,6, 63 ," 417,973 "," 6,670 "
Vega Alta,143,Información                              ,51,4, 89 ," 873,023 "," 9,846 "
Vega Alta,143,Finanzas y Seguros                       ,52,14, 146 ," 1,167,986 "," 8,000 "
Vega Alta,143,"Bienes Raíces, Renta o Arrendamiento     ",53,8, 28 ," 192,871 "," 6,807 "
Vega Alta,143,Servicios Profesionales y Técnicos       ,54,28, 67 ," 436,602 "," 6,549 "
Vega Alta,143,Gerencia de Companías y Empresas         ,55,0, -   , -   , -   
Vega Alta,143,Servicios Adm. y Desperdicios Sólidos    ,56,9, 104 ," 468,395 "," 4,504 "
Vega Alta,143,Servicios Educativos                     ,61,5, 522 ," 3,388,263 "," 6,487 "
Vega Alta,143,Servicios de Salud y Asistencia Social   ,62,66, 574 ," 3,130,231 "," 5,453 "
Vega Alta,143,"Arte, Entretenimiento y Recreación       ",71,3, 3 ," 29,565 "," 11,087 "
Vega Alta,143,Alojamiento y Servicios de Alimentos     ,72,30, 253 ," 782,606 "," 3,097 "
Vega Alta,143,Otros Servicios Excepto Adm. Pública     ,81,12, 124 ," 969,594 "," 7,840 "
Vega Alta,143,Administración Pública                   ,92,11, 364 ," 2,074,215 "," 5,704 "
Vega Alta,143,Otros (Establecimientos no Clasificados) ,99,0, -   , -   , -   
Vega Baja,145,Total Municipio Primer Trimestre 2021 ,,477," 7,783 "," 54,482,230 "," 7,000 "
Vega Baja,145,"Agricultura, Bosque, Pesca y Caza        ",11,11, 111 ," 309,035 "," 2,776 "
Vega Baja,145,Mineria                                  ,21,0, -   , -   , -   
Vega Baja,145,"Electricidad, Agua y Gas                 ",22,2, * , * , * 
Vega Baja,145,Construcción                             ,23,31, 239 ," 1,012,407 "," 4,236 "
Vega Baja,145,Manufactura                              ,31-33,29," 2,076 "," 23,233,116 "," 11,191 "
Vega Baja,145,Alimentos                                ,311,8, 177 ," 1,008,569 "," 5,709 "
Vega Baja,145,Productos de Tabaco y Bebidas            ,312,0, -   , -   , -   
Vega Baja,145,Textiles                                 ,313,0, -   , -   , -   
Vega Baja,145,Productos Textiles Excepto Ropa          ,314,1, * , * , * 
Vega Baja,145,Ropa                                     ,315,1, * , * , * 
Vega Baja,145,Cuero y Productos Relacionados           ,316,0, -   , -   , -   
Vega Baja,145,Productos de Madera                      ,321,0, -   , -   , -   
Vega Baja,145,Papel                                    ,322,0, -   , -   , -   
Vega Baja,145,Imprenta e Industrias Relacionadas       ,323,1, * , * , * 
Vega Baja,145,Productos de Petróleo y Carbón           ,324,0, -   , -   , -   
Vega Baja,145,Productos Químicos                       ,325,2, * , * , * 
Vega Baja,145,Productos de Goma y Plásticos            ,326,0, -   , -   , -   
Vega Baja,145,Productos Minerales no Metálicos         ,327,4, 75 ," 397,347 "," 5,298 "
Vega Baja,145,Industrias de Materiales Primarios       ,331,0, -   , -   , -   
Vega Baja,145,Productos de Metal                       ,332,4, * , * , * 
Vega Baja,145,Maquinaria                               ,333,0, -   , -   , -   
Vega Baja,145,Computadora y Productos Electrónicos    ,334,0, -   , -   , -   
Vega Baja,145,Equipo y Aparatos Eléctricos             ,335,2, * , * , * 
Vega Baja,145,Equipo de Transportación                 ,336,0, -   , -   , -   
Vega Baja,145,Muebles y Productos Relacionados         ,337,3, 9 ," 60,874 "," 6,522 "
Vega Baja,145,Industrias Manufactureras Misceláneas    ,339,3, * , * , * 
Vega Baja,145,Comercio al por Mayor                    ,42,24, 251 ," 1,728,758 "," 6,887 "
Vega Baja,145,Comercio al Detal                        ,44-45,119," 1,143 "," 4,595,119 "," 4,020 "
Vega Baja,145,Transportación y Almacenamiento           ,48-49,6, 155 ," 966,705 "," 6,223 "
Vega Baja,145,Información                              ,51,4, 49 ," 840,557 "," 17,154 "
Vega Baja,145,Finanzas y Seguros                       ,52,14, 107 ," 685,563 "," 6,387 "
Vega Baja,145,"Bienes Raíces, Renta o Arrendamiento     ",53,6, 24 ," 137,757 "," 5,661 "
Vega Baja,145,Servicios Profesionales y Técnicos       ,54,29, 131 ," 977,023 "," 7,458 "
Vega Baja,145,Gerencia de Companías y Empresas         ,55,1, * , * , * 
Vega Baja,145,Servicios Adm. y Desperdicios Sólidos    ,56,14, 124 ," 778,471 "," 6,278 "
Vega Baja,145,Servicios Educativos                     ,61,10, 661 ," 4,150,573 "," 6,276 "
Vega Baja,145,Servicios de Salud y Asistencia Social   ,62,87," 1,034 "," 6,369,512 "," 6,160 "
Vega Baja,145,"Arte, Entretenimiento y Recreación       ",71,2, * , * , * 
Vega Baja,145,Alojamiento y Servicios de Alimentos     ,72,48, 567 ," 2,200,134 "," 3,883 "
Vega Baja,145,Otros Servicios Excepto Adm. Pública     ,81,25, 85 ," 356,873 "," 4,215 "
Vega Baja,145,Administración Pública                   ,92,15, 846 ," 4,447,276 "," 5,257 "
Vega Baja,145,Otros (Establecimientos no Clasificados) ,99,0, -   , -   , -   
Vieques,147,Total Municipio Primer Trimestre 2021 ,,126," 1,258 "," 7,135,652 "," 5,671 "
Vieques,147,"Agricultura, Bosque, Pesca y Caza        ",11,0, -   , -   , -   
Vieques,147,Mineria                                  ,21,0, -   , -   , -   
Vieques,147,"Electricidad, Agua y Gas                 ",22,2, * , * , * 
Vieques,147,Construcción                             ,23,8, 37 ," 202,686 "," 5,478 "
Vieques,147,Manufactura                              ,31-33,4, * , * , * 
Vieques,147,Alimentos                                ,311,1, * , * , * 
Vieques,147,Productos de Tabaco y Bebidas            ,312,1, * , * , * 
Vieques,147,Textiles                                 ,313,0, -   , -   , -   
Vieques,147,Productos Textiles Excepto Ropa          ,314,0, -   , -   , -   
Vieques,147,Ropa                                     ,315,0, -   , -   , -   
Vieques,147,Cuero y Productos Relacionados           ,316,0, -   , -   , -   
Vieques,147,Productos de Madera                      ,321,0, -   , -   , -   
Vieques,147,Papel                                    ,322,0, -   , -   , -   
Vieques,147,Imprenta e Industrias Relacionadas       ,323,0, -   , -   , -   
Vieques,147,Productos de Petróleo y Carbón           ,324,0, -   , -   , -   
Vieques,147,Productos Químicos                       ,325,0, -   , -   , -   
Vieques,147,Productos de Goma y Plásticos            ,326,0, -   , -   , -   
Vieques,147,Productos Minerales no Metálicos         ,327,0, -   , -   , -   
Vieques,147,Industrias de Materiales Primarios       ,331,0, -   , -   , -   
Vieques,147,Productos de Metal                       ,332,1, * , * , * 
Vieques,147,Maquinaria                               ,333,0, -   , -   , -   
Vieques,147,Computadora y Productos Electrónicos    ,334,0, -   , -   , -   
Vieques,147,Equipo y Aparatos Eléctricos             ,335,1, * , * , * 
Vieques,147,Equipo de Transportación                 ,336,0, -   , -   , -   
Vieques,147,Muebles y Productos Relacionados         ,337,0, -   , -   , -   
Vieques,147,Industrias Manufactureras Misceláneas    ,339,0, -   , -   , -   
Vieques,147,Comercio al por Mayor                    ,42,1, * , * , * 
Vieques,147,Comercio al Detal                        ,44-45,20, 150 ," 544,130 "," 3,619 "
Vieques,147,Transportación y Almacenamiento           ,48-49,7, 82 ," 574,315 "," 6,975 "
Vieques,147,Información                              ,51,2, * , * , * 
Vieques,147,Finanzas y Seguros                       ,52,2, * , * , * 
Vieques,147,"Bienes Raíces, Renta o Arrendamiento     ",53,6, 37 ," 146,437 "," 3,994 "
Vieques,147,Servicios Profesionales y Técnicos       ,54,6, 10 ," 83,852 "," 8,385 "
Vieques,147,Gerencia de Companías y Empresas         ,55,0, -   , -   , -   
Vieques,147,Servicios Adm. y Desperdicios Sólidos    ,56,6, 68 ," 983,036 "," 14,456 "
Vieques,147,Servicios Educativos                     ,61,1, 156 ," 940,196 "," 6,040 "
Vieques,147,Servicios de Salud y Asistencia Social   ,62,5, 13 ," 74,282 "," 5,714 "
Vieques,147,"Arte, Entretenimiento y Recreación       ",71,3, 12 ," 47,715 "," 3,976 "
Vieques,147,Alojamiento y Servicios de Alimentos     ,72,36, 178 ," 621,150 "," 3,483 "
Vieques,147,Otros Servicios Excepto Adm. Pública     ,81,3, 18 ," 60,632 "," 3,432 "
Vieques,147,Administración Pública                   ,92,14, 395 ," 2,056,900 "," 5,207 "
Vieques,147,Otros (Establecimientos no Clasificados) ,99,0, -   , -   , -   
Villalba,149,Total Municipio Primer Trimestre 2021 ,,149," 3,262 "," 19,820,742 "," 6,076 "
Villalba,149,"Agricultura, Bosque, Pesca y Caza        ",11,9, 35 ," 67,686 "," 1,934 "
Villalba,149,Mineria                                  ,21,0, -   , -   , -   
Villalba,149,"Electricidad, Agua y Gas                 ",22,1, * , * , * 
Villalba,149,Construcción                             ,23,6, 45 ," 144,649 "," 3,214 "
Villalba,149,Manufactura                              ,31-33,9, * , * , * 
Villalba,149,Alimentos                                ,311,4, 14 ," 25,036 "," 1,788 "
Villalba,149,Productos de Tabaco y Bebidas            ,312,0, -   , -   , -   
Villalba,149,Textiles                                 ,313,0, -   , -   , -   
Villalba,149,Productos Textiles Excepto Ropa          ,314,0, -   , -   , -   
Villalba,149,Ropa                                     ,315,1, * , * , * 
Villalba,149,Cuero y Productos Relacionados           ,316,0, -   , -   , -   
Villalba,149,Productos de Madera                      ,321,0, -   , -   , -   
Villalba,149,Papel                                    ,322,0, -   , -   , -   
Villalba,149,Imprenta e Industrias Relacionadas       ,323,0, -   , -   , -   
Villalba,149,Productos de Petróleo y Carbón           ,324,0, -   , -   , -   
Villalba,149,Productos Químicos                       ,325,0, -   , -   , -   
Villalba,149,Productos de Goma y Plásticos            ,326,0, -   , -   , -   
Villalba,149,Productos Minerales no Metálicos         ,327,0, -   , -   , -   
Villalba,149,Industrias de Materiales Primarios       ,331,0, -   , -   , -   
Villalba,149,Productos de Metal                       ,332,2, * , * , * 
Villalba,149,Maquinaria                               ,333,0, -   , -   , -   
Villalba,149,Computadora y Productos Electrónicos    ,334,1, * , * , * 
Villalba,149,Equipo y Aparatos Eléctricos             ,335,0, -   , -   , -   
Villalba,149,Equipo de Transportación                 ,336,0, -   , -   , -   
Villalba,149,Muebles y Productos Relacionados         ,337,1, * , * , * 
Villalba,149,Industrias Manufactureras Misceláneas    ,339,0, -   , -   , -   
Villalba,149,Comercio al por Mayor                    ,42,1, * , * , * 
Villalba,149,Comercio al Detal                        ,44-45,34, 262 ," 1,122,046 "," 4,283 "
Villalba,149,Transportación y Almacenamiento           ,48-49,4, 19 ," 187,578 "," 10,049 "
Villalba,149,Información                              ,51,0, -   , -   , -   
Villalba,149,Finanzas y Seguros                       ,52,4, 61 ," 345,476 "," 5,633 "
Villalba,149,"Bienes Raíces, Renta o Arrendamiento     ",53,3, 7 ," 27,356 "," 3,908 "
Villalba,149,Servicios Profesionales y Técnicos       ,54,7, 17 ," 101,536 "," 6,092 "
Villalba,149,Gerencia de Companías y Empresas         ,55,1, * , * , * 
Villalba,149,Servicios Adm. y Desperdicios Sólidos    ,56,1, * , * , * 
Villalba,149,Servicios Educativos                     ,61,2, 460 ," 3,019,204 "," 6,559 "
Villalba,149,Servicios de Salud y Asistencia Social   ,62,30, 141 ," 860,462 "," 6,088 "
Villalba,149,"Arte, Entretenimiento y Recreación       ",71,0, -   , -   , -   
Villalba,149,Alojamiento y Servicios de Alimentos     ,72,17, 136 ," 372,767 "," 2,734 "
Villalba,149,Otros Servicios Excepto Adm. Pública     ,81,10, 19 ," 42,740 "," 2,290 "
Villalba,149,Administración Pública                   ,92,10, 782 ," 3,637,784 "," 4,654 "
Villalba,149,Otros (Establecimientos no Clasificados) ,99,0, -   , -   , -   
Yabucoa,151,Total Municipio Primer Trimestre 2021 ,,200," 2,545 "," 12,974,421 "," 5,099 "
Yabucoa,151,"Agricultura, Bosque, Pesca y Caza        ",11,22, 42 ," 76,211 "," 1,815 "
Yabucoa,151,Mineria                                  ,21,1, * , * , * 
Yabucoa,151,"Electricidad, Agua y Gas                 ",22,4, 18 ," 136,076 "," 7,702 "
Yabucoa,151,Construcción                             ,23,10, 51 ," 291,838 "," 5,760 "
Yabucoa,151,Manufactura                              ,31-33,9, * , * , * 
Yabucoa,151,Alimentos                                ,311,4, 10 ," 30,112 "," 3,011 "
Yabucoa,151,Productos de Tabaco y Bebidas            ,312,0, -   , -   , -   
Yabucoa,151,Textiles                                 ,313,0, -   , -   , -   
Yabucoa,151,Productos Textiles Excepto Ropa          ,314,0, -   , -   , -   
Yabucoa,151,Ropa                                     ,315,1, * , * , * 
Yabucoa,151,Cuero y Productos Relacionados           ,316,0, -   , -   , -   
Yabucoa,151,Productos de Madera                      ,321,0, -   , -   , -   
Yabucoa,151,Papel                                    ,322,0, -   , -   , -   
Yabucoa,151,Imprenta e Industrias Relacionadas       ,323,0, -   , -   , -   
Yabucoa,151,Productos de Petróleo y Carbón           ,324,1, * , * , * 
Yabucoa,151,Productos Químicos                       ,325,0, -   , -   , -   
Yabucoa,151,Productos de Goma y Plásticos            ,326,1, * , * , * 
Yabucoa,151,Productos Minerales no Metálicos         ,327,0, -   , -   , -   
Yabucoa,151,Industrias de Materiales Primarios       ,331,0, -   , -   , -   
Yabucoa,151,Productos de Metal                       ,332,0, -   , -   , -   
Yabucoa,151,Maquinaria                               ,333,1, * , * , * 
Yabucoa,151,Computadora y Productos Electrónicos    ,334,0, -   , -   , -   
Yabucoa,151,Equipo y Aparatos Eléctricos             ,335,0, -   , -   , -   
Yabucoa,151,Equipo de Transportación                 ,336,0, -   , -   , -   
Yabucoa,151,Muebles y Productos Relacionados         ,337,1, * , * , * 
Yabucoa,151,Industrias Manufactureras Misceláneas    ,339,0, -   , -   , -   
Yabucoa,151,Comercio al por Mayor                    ,42,7, 38 ," 588,112 "," 15,342 "
Yabucoa,151,Comercio al Detal                        ,44-45,48, 475 ," 1,955,273 "," 4,113 "
Yabucoa,151,Transportación y Almacenamiento           ,48-49,2, * , * , * 
Yabucoa,151,Información                              ,51,0, -   , -   , -   
Yabucoa,151,Finanzas y Seguros                       ,52,6, 55 ," 306,553 "," 5,608 "
Yabucoa,151,"Bienes Raíces, Renta o Arrendamiento     ",53,2, * , * , * 
Yabucoa,151,Servicios Profesionales y Técnicos       ,54,8, 12 ," 69,794 "," 5,982 "
Yabucoa,151,Gerencia de Companías y Empresas         ,55,0, -   , -   , -   
Yabucoa,151,Servicios Adm. y Desperdicios Sólidos    ,56,2, * , * , * 
Yabucoa,151,Servicios Educativos                     ,61,3, 476 ," 3,209,458 "," 6,747 "
Yabucoa,151,Servicios de Salud y Asistencia Social   ,62,33, 248 ," 1,449,577 "," 5,845 "
Yabucoa,151,"Arte, Entretenimiento y Recreación       ",71,1, * , * , * 
Yabucoa,151,Alojamiento y Servicios de Alimentos     ,72,20, 135 ," 351,386 "," 2,609 "
Yabucoa,151,Otros Servicios Excepto Adm. Pública     ,81,12, 27 ," 94,556 "," 3,459 "
Yabucoa,151,Administración Pública                   ,92,10, 692 ," 2,725,257 "," 3,940 "
Yabucoa,151,Otros (Establecimientos no Clasificados) ,99,0, -   , -   , -   
Yauco,153,Total Municipio Primer Trimestre 2021 ,,414," 5,802 "," 31,226,204 "," 5,382 "
Yauco,153,"Agricultura, Bosque, Pesca y Caza        ",11,41, 244 ," 552,050 "," 2,263 "
Yauco,153,Mineria                                  ,21,0, -   , -   , -   
Yauco,153,"Electricidad, Agua y Gas                 ",22,4, 206 ," 1,837,144 "," 8,933 "
Yauco,153,Construcción                             ,23,11, 87 ," 446,657 "," 5,114 "
Yauco,153,Manufactura                              ,31-33,20," 1,093 "," 8,709,055 "," 7,968 "
Yauco,153,Alimentos                                ,311,10, 223 ," 1,227,535 "," 5,505 "
Yauco,153,Productos de Tabaco y Bebidas            ,312,0, -   , -   , -   
Yauco,153,Textiles                                 ,313,0, -   , -   , -   
Yauco,153,Productos Textiles Excepto Ropa          ,314,0, -   , -   , -   
Yauco,153,Ropa                                     ,315,0, -   , -   , -   
Yauco,153,Cuero y Productos Relacionados           ,316,0, -   , -   , -   
Yauco,153,Productos de Madera                      ,321,0, -   , -   , -   
Yauco,153,Papel                                    ,322,0, -   , -   , -   
Yauco,153,Imprenta e Industrias Relacionadas       ,323,2, * , * , * 
